fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7,0.13,0.37,12.85,42,36,105,0.99581,3.05,0.55,10.7,6
5.4,0.22,0.29,1.2,45,69,152,0.99178,3.76,0.63,11,7
8.4,0.22,0.3,8.9,24,17,118,0.99456,2.99,0.34,10.5,6
7.4,0.32,0.22,11.7,35,44,150,0.99578,3.1,0.45,10.4,5
7.5,0.18,0.37,6.2,0.05,21,138,0.99546,3.2,0.55,10.5,6
7.1,0.47,0.29,14.8,24,22,142,0.99518,3.12,0.48,12,8
7.1,0.47,0.29,14.8,24,22,142,0.99518,3.12,0.48,12,8
5.8,0.19,0.25,10.8,42,33,124,0.99646,3.22,0.41,9.2,6
6.7,0.14,0.46,1.6,36,15,92,0.99264,3.37,0.49,10.9,5
6.8,0.24,0.38,8.3,45,50,185,0.99578,3.15,0.5,9.5,6
6.9,0.25,0.47,8.4,42,36,156,0.99604,3.15,0.55,9.4,6
6,0.24,0.33,2.5,26,31,85,0.99014,3.13,0.5,11.3,7
6.8,0.29,0.34,3.5,54,26,189,0.99489,3.42,0.58,10.4,5
6.3,0.33,0.42,17.2,37,57,170,0.99884,3.26,0.57,9.4,6
6.5,0.23,0.45,2.1,27,43,104,0.99054,3.02,0.52,11.3,6
6.3,0.27,0.29,12.2,44,59,196,0.99782,3.14,0.4,8.8,6
6.3,0.2,0.37,11.8,45,58,130,0.99519,3.2,0.35,10.8,5
6.2,0.33,0.41,16.8,37,58,173,0.99882,3.25,0.57,9.4,6
6.3,0.33,0.42,17.2,37,57,170,0.99884,3.26,0.57,9.4,6
7.2,0.21,1,1.1,154,46,114,0.9931,2.95,0.43,9.2,6
6,0.27,0.3,14.7,44,15,144,0.99666,3.12,0.53,10.3,6
5.7,0.12,0.26,5.5,34,21,99,0.99324,3.09,0.57,9.9,6
6.9,0.24,0.37,6.1,27,38,112,0.99086,3.19,0.34,12.4,6
7.7,0.18,0.53,1.2,41,42,167,0.9908,3.11,0.44,11.9,5
7.1,0.17,0.43,1.3,23,33,132,0.99067,3.11,0.56,11.7,6
7.5,0.33,0.38,8.7,126,49,199,0.99711,2.98,0.57,9.4,5
6.2,255,0.24,1.7,39,138.5,272,0.99452,3.53,0.53,9.6,4
7.5,0.33,0.38,8.7,126,49,199,0.99711,2.98,0.57,9.4,5
5.6,0.2,0.66,10.2,43,78,175,0.9945,2.98,0.43,10.4,7
7.6,0.17,0.36,4.5,42,26,102,0.99427,3.09,0.47,9.5,5
5.8,0.15,0.31,5.9,36,7,73,0.99152,3.2,0.43,11.9,6
6.3,0.25,0.44,1.7,24,36,116,0.98935,3.18,0.4,12.5,6
6.9,0.28,0.41,1.4,16,6,55,0.98876,3.16,0.4,13.4,5
7.2,0.27,0.37,5.4,26,27,114,0.99174,3.13,0.84,12.7,5
6.2,0.25,0.38,7.9,45,54,208,0.99572,3.17,0.46,9.1,5
8.5,0.19,0.48,1.1,26,23,58,0.99184,2.9,0.5,10.5,6
6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,5
6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,5
6.8,0.28,0.43,7.6,0.03,30,110,0.99164,3.08,0.59,12.5,8
6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,5
7.4,0.21,0.8,12.3,38,77,183,0.99778,2.95,0.48,9,5
7,0.15,0.38,15.3,45,54,120,0.9975,3.18,0.42,9.8,6
7.4,0.21,0.8,12.3,38,77,183,0.99778,2.95,0.48,9,5
7.3,0.28,0.42,1.2,33,29,142,0.99205,3.17,0.43,10.7,4
6.1,0.18,0.38,2.3,33,28,111,0.98962,3.16,0.49,12.4,6
7,0.53,0.43,6.1,29,6,76,0.99118,3.08,0.5,12.5,8
6.8,0.28,0.43,7.6,0.03,30,110,0.99164,3.08,0.59,12.5,8
6.5,0.36,0.38,10.2,28,20,82,0.99274,3.1,0.43,12.1,7
7.5,0.25,0.47,4.1,41,95,163,0.99184,2.92,0.59,11.3,6
6.7,0.24,0.41,2.9,39,48,122,0.99052,3.25,0.43,12,5
6.6,0.25,0.33,8.5,42,29,141,0.99546,3.28,0.6,10.4,5
6.4,0.15,0.4,1.5,42,23,87,0.98972,3.11,0.46,12.2,7
6.3,0.28,0.3,3.1,39,24,115,0.9942,3.05,0.43,8.6,5
6.2,0.25,0.38,7.9,45,54,208,0.99572,3.17,0.46,9.1,5
7.1,0.28,0.35,3.5,28,35,91,0.99022,2.96,0.33,12.1,5
6.6,0.35,0.34,4.9,32,9,125,0.99253,3.32,0.81,12,5
8.5,0.19,0.48,1.1,26,23,58,0.99184,2.9,0.5,10.5,6
6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,5
6,0.35,0.51,1.2,29,10,102,0.9903,3.46,0.42,11.9,6
5.8,0.31,0.32,4.5,24,28,94,0.98906,3.25,0.52,13.7,7
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6
8.5,0.23,0.4,9.9,36,24,88,0.9951,3.02,0.42,10.5,6
5.8,0.31,0.32,4.5,24,28,94,0.98906,3.25,0.52,13.7,7
6.1,0.2,0.34,9.5,41,38,201,995,3.14,0.44,10.1,3
6.3,0.37,0.37,1.5,24,12,76,0.98876,2.94,0.39,12.3,6
6.2,0.36,0.38,3.2,31,20,89,0.98956,3.06,0.33,12,7
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6
6.3,0.28,0.47,11.2,0.04,61,183,0.99592,3.12,0.51,9.5,6
7.6,0.27,0.52,3.2,43,28,152,0.99129,3.02,0.53,11.4,6
7,0.25,0.45,2.3,45,40,118,0.99064,3.16,0.48,11.9,7
9.7,0.24,0.49,4.9,32,3,18,0.99368,2.85,0.54,10,6
9.7,0.24,0.49,4.9,32,3,18,0.99368,2.85,0.54,10,6
6.8,0.13,0.39,1.4,34,19,102,0.99121,3.23,0.6,11.3,7
6.6,0.78,0.5,1.5,45,30,133,0.99104,3.25,0.48,11.7,5
5.1,0.33,0.27,6.7,22,44,129,0.99221,3.36,0.39,11,7
6.7,0.34,0.4,2.1,33,34,111,0.98924,2.97,0.48,12.2,7
6.7,0.14,0.51,4.3,28,57,124,0.99176,2.91,0.54,10.7,7
7,0.26,0.34,10.9,38,25,84,0.99432,3.11,0.34,10.9,6
6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,6
7,0.25,0.45,2.3,45,40,118,0.99064,3.16,0.48,11.9,7
7.6,0.21,0.49,2.5,47,20,130,0.99178,3.15,0.48,11.1,5
7.7,0.26,0.51,2.6,45,26,159,0.99126,3,0.5,11.2,6
7.6,0.27,0.52,3.2,43,28,152,0.99129,3.02,0.53,11.4,6
7.7,0.25,0.49,2.5,47,31,169,0.99252,3.07,0.57,10.6,6
7.6,0.35,0.46,14.7,47,33,151,0.99709,3.03,0.53,10.3,5
6.9,0.3,0.36,4.5,54,31,203,0.99513,3.4,0.57,10.4,4
6.7,0.24,0.46,2.2,33,19,111,0.99045,3.1,0.62,11.9,6
6.5,0.23,0.39,1.9,36,41,98,0.99,3.19,0.43,11.9,7
7.6,0.23,0.34,1.6,43,24,129,0.99305,3.12,0.7,10.4,5
6.5,0.24,0.39,17.3,52,22,126,0.99888,3.11,0.47,9.2,6
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6
6.7,0.21,0.37,2.5,34,35,89,0.9913,3.25,0.5,11,7
6.5,0.23,0.39,1.9,36,41,98,0.99,3.19,0.43,11.9,7
5.9,0.28,0.39,1.4,31,47,147,0.98836,3.08,0.64,12.9,7
5.9,0.19,0.37,0.8,27,3,21,0.9897,3.09,0.31,10.8,5
6.2,0.25,0.42,8,49,53,206,0.99586,3.16,0.47,9.1,6
7.6,0.23,0.34,1.6,43,24,129,0.99305,3.12,0.7,10.4,5
5.6,0.18,0.27,1.7,0.03,31,103,0.98892,3.35,0.37,12.9,6
5.5,0.18,0.22,5.5,37,10,86,0.99156,3.46,0.44,12.2,5
6.5,0.24,0.39,17.3,52,22,126,0.99888,3.11,0.47,9.2,6
7.4,0.23,0.38,8.6,52,41,150,0.99534,3.06,0.46,10.3,5
7.2,0.17,0.37,6.9,59,47,128,0.99322,3.08,0.46,11,7
7.6,0.3,0.38,2.1,43,10,98,0.99296,3.17,0.65,11,5
5,0.24,0.21,2.2,39,31,100,0.99098,3.69,0.62,11.7,6
6.1,0.21,0.38,1.5,39,37,122,0.98972,3.2,0.43,12,6
6.5,0.33,0.38,2.5,47,30,148,0.98964,3.17,0.43,12.7,6
6.3,0.35,0.26,17.6,61,59,198,0.99918,3.11,0.49,8.8,5
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6
6.6,0.25,0.35,2.9,34,38,121,0.99008,3.19,0.4,12.8,6
6.5,0.16,0.33,4.8,43,45,114,992,3.18,0.44,11.2,6
6.6,0.39,0.39,11.9,57,51,221,0.99851,3.26,0.51,8.9,6
5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,5
6.2,0.25,0.39,1.3,51,42,135,0.9906,3.23,0.4,11.1,6
6.9,0.22,0.43,6.4,42,34,115,0.99293,3.05,0.51,10.8,6
6.2,0.19,0.29,4.3,45,33,126,0.99658,3.18,0.42,9.3,6
6.6,0.39,0.39,11.9,57,51,221,0.99851,3.26,0.51,8.9,6
5.9,0.33,0.32,8.1,38,9,34,0.9911,3.22,0.36,12.7,7
7.8,0.17,0.5,1.3,45,35,140,0.9904,3.16,0.4,12,6
5.5,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,5
6.2,0.23,0.36,17.2,39,37,130,0.99946,3.23,0.43,8.8,6
6.2,0.23,0.36,17.2,39,37,130,0.99946,3.23,0.43,8.8,6
6.2,0.23,0.36,17.2,39,37,130,0.99946,3.23,0.43,8.8,6
7.2,0.32,0.4,8.7,38,45,154,0.99568,3.2,0.47,10.4,6
6.2,0.23,0.36,17.2,39,37,130,0.99946,3.23,0.43,8.8,6
7.2,0.32,0.4,8.7,38,45,154,0.99568,3.2,0.47,10.4,6
5.8,0.39,0.47,7.5,27,12,88,0.9907,3.38,0.45,14,6
6.2,0.23,0.36,17.2,39,37,130,0.99946,3.23,0.43,8.8,6
7.6,0.25,1.23,4.6,35,51,294,0.99018,3.03,0.43,13.1,6
5.8,0.29,0.33,3.7,29,30,88,0.98994,3.25,0.42,12.3,6
7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6,6
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7
6.1,0.17,0.42,15.1,33,28,124,0.99684,2.87,0.47,9.5,5
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7
7.1,0.36,0.37,4.8,19,39,114,0.99036,3.08,0.49,12.7,7
6.9,0.19,0.32,7.9,42,30,130,0.99456,3.4,0.39,10.5,6
6.5,0.34,0.46,1,23,6,80,0.98865,3.15,0.54,12.9,6
6.1,0.17,0.42,15.1,33,28,124,0.99684,2.87,0.47,9.5,5
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7
7.1,0.36,0.37,4.8,19,39,114,0.99036,3.08,0.49,12.7,7
7.8,0.3,0.36,4.6,24,20,198,0.99222,3.06,0.66,11.9,6
6.1,0.68,0.52,1.4,37,32,123,0.99022,3.24,0.45,12,6
5.2,0.34,0.37,6.2,31,42,133,0.99076,3.25,0.41,12.5,6
5.6,0.28,0.4,6.1,34,36,118,0.99144,3.21,0.43,12.1,7
6.2,0.19,0.38,5.1,19,22,82,0.98961,3.05,0.36,12.5,6
5.7,0.16,0.26,6.3,43,28,113,0.9936,3.06,0.58,9.9,6
7.6,0.17,0.46,0.9,36,63,147,0.99126,3.02,0.41,10.7,6
7.3,0.2,0.39,2.3,48,24,87,0.99044,2.94,0.35,12,6
6.7,0.33,0.36,6.6,42,34,116,0.99123,2.97,0.31,12.2,8
6.7,0.33,0.34,7.5,36,39,124,0.99123,2.99,0.32,12.4,8
6.9,0.36,0.35,8.6,38,37,125,0.9916,3,0.32,12.4,8
7.8,0.21,0.34,11.9,39,55,140,0.9959,3.02,0.31,10.3,6
7.3,0.2,0.39,2.3,48,24,87,0.99044,2.94,0.35,12,6
5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,5
7.6,0.15,0.35,4.3,51,23,98,0.99422,3.1,0.44,9.5,6
8.5,0.2,0.4,1.1,46,31,106,0.99194,3,0.35,10.5,4
6.5,0.24,0.38,1,27,31,90,0.98926,3.24,0.36,12.3,6
8.3,0.16,0.37,7.9,25,38,107,0.99306,2.93,0.37,11.9,6
5.5,0.12,0.33,1,38,23,131,0.99164,3.25,0.45,9.8,5
6.5,0.24,0.38,1,27,31,90,0.98926,3.24,0.36,12.3,6
6.2,0.1,0.41,1,0.04,17,76,0.98988,3.14,0.56,11.4,7
6.5,0.21,0.4,7.3,41,49,115,0.99268,3.21,0.43,11,6
8.7,0.3,0.59,1.7,46,10,70,0.99373,3.06,0.56,10.8,4
6.7,0.18,0.37,1.3,27,42,125,0.98939,3.24,0.37,12.8,7
7,0.17,0.36,6.4,55,42,123,0.99318,3.11,0.5,11,8
6.6,0.19,0.33,1.8,35,42,148,0.99196,3.15,0.36,10.2,5
5.8,0.28,0.3,1.5,26,31,114,0.98952,3.32,0.6,12.5,7
7.6,0.24,0.44,3.8,37,49,146,0.9911,3.06,0.37,11.6,6
8.3,0.16,0.37,7.9,25,38,107,0.99306,2.93,0.37,11.9,6
5.5,0.12,0.33,1,38,23,131,0.99164,3.25,0.45,9.8,5
5.7,0.16,0.32,1.2,36,7,89,0.99111,3.26,0.48,11,5
7,0.21,0.42,5.3,37,36,123,0.99321,3.14,0.52,10.9,6
6.4,0.22,0.38,9.1,44,35,127,0.99326,2.97,0.3,11,7
7.9,0.34,0.44,6.5,27,47,126,0.99124,2.96,0.37,12.5,6
6.4,0.22,0.38,9.1,44,35,127,0.99326,2.97,0.3,11,7
6.8,0.21,0.4,6.3,32,40,121,0.99214,3.18,0.53,12,7
5.2,0.31,0.36,5.1,31,46,145,0.9897,3.14,0.31,12.4,7
7.9,0.34,0.44,6.5,27,47,126,0.99124,2.96,0.37,12.5,6
5.6,0.42,0.34,2.4,22,34,97,0.98915,3.22,0.38,12.8,7
6.4,0.22,0.38,9.1,44,35,127,0.99326,2.97,0.3,11,7
6.8,0.28,0.34,7.5,35,34,177,0.99692,3.33,0.43,9.1,5
6.8,0.45,0.36,5,33,28,156,991,3.11,0.4,12.4,7
6.6,0.29,0.39,6.75,31,22,98,0.9913,3.15,0.8,12.9,7
6.8,0.21,0.42,1.2,45,24,126,0.99234,3.09,0.87,10.9,6
6.8,0.25,0.24,1.6,45,39,164,0.99402,3.53,0.58,10.8,5
6.4,0.21,0.34,16.05,0.04,56,142,0.99678,3.11,0.38,10.6,5
5.8,0.33,0.23,5,53,29,106,0.99458,3.13,0.52,9,5
8.2,0.3,0.44,12.4,43,52,154,0.99452,3.04,0.33,12,6
6.4,0.24,0.32,0.95,41,23,131,0.99033,3.25,0.35,11.8,5
7.5,0.18,0.45,4.6,41,67,158,0.9927,3.01,0.38,10.6,6
5.2,335,0.2,1.7,33,17,74,0.99002,3.34,0.48,12.3,6
7.1,0.14,0.33,1,104,20,54,0.99057,3.19,0.64,11.5,6
7.2,0.13,0.46,1.3,44,48,111,0.99127,2.97,0.45,11.1,5
5.8,0.33,0.23,5,53,29,106,0.99458,3.13,0.52,9,5
6.5,0.29,0.25,2.5,142,8,111,0.9927,3,0.44,9.9,4
6.2,0.35,0.31,2.6,36,37,92,0.98938,3.27,0.53,12.8,7
9,0.38,0.53,2.1,102,19,76,0.99001,2.93,0.57,12.9,5
6.6,0.24,0.38,12.75,34,8,74,0.99386,3.1,0.57,12.9,6
6.6,0.16,0.34,1.1,37,41,115,0.9899,3.01,0.68,12,6
8.2,0.3,0.44,12.4,43,52,154,0.99452,3.04,0.33,12,6
5.7,0.15,0.28,3.7,45,57,151,0.9913,3.22,0.27,11.2,6
6.6,0.33,0.4,2.65,41,35,86,0.98916,3.11,0.39,13.3,7
5.7,0.2,0.3,2.5,46,38,125,0.99276,3.34,0.5,9.9,6
6.8,0.27,0.37,8.2,55,52,192,0.99586,3.11,0.52,9.5,6
6.8,0.27,0.42,7.3,54,58,200,0.99556,3.12,0.49,9.4,6
6.2,0.2,0.26,1.1,47,42,119,0.99158,3.48,0.6,11,7
6.7,0.13,0.57,6.6,56,60,150,0.99548,2.96,0.43,9.4,6
6.8,0.21,0.37,7,38,27,107,0.99206,2.98,0.82,11.5,6
6.7,0.31,0.32,14.5,38,6,79,0.99412,3.14,0.34,12.5,5
6.2,0.2,0.29,11.8,35,21,93,0.99364,3.18,0.34,11.9,6
6.6,0.25,0.34,3,54,22,141,0.99338,3.26,0.47,10.4,6
5.7,0.15,0.28,3.7,45,57,151,0.9913,3.22,0.27,11.2,6
6.9,0.22,0.39,6,35,44,141,0.99123,3.11,0.33,12.5,6
6.4,0.23,0.35,4.6,39,43,147,0.99216,3.18,0.4,11,7
7.6,0.27,0.29,2.5,59,37,115,0.99328,3.09,0.37,9.8,5
6.6,0.34,0.24,3.3,34,29,99,0.99031,3.1,0.4,12.3,7
6.4,0.16,0.42,1,36,29,113,0.9908,3.18,0.52,11,6
5.8,0.3,0.42,1.1,36,19,113,0.98871,3.1,0.46,12.6,7
7,0.29,0.35,1.4,36,42,109,0.99119,3.31,0.62,11.6,6
6.6,0.34,0.24,3.3,34,29,99,0.99031,3.1,0.4,12.3,7
6.7,0.21,0.36,8.55,0.02,20,86,0.99146,3.19,0.22,13.4,7
7.6,0.27,0.29,2.5,59,37,115,0.99328,3.09,0.37,9.8,5
6.8,0.22,0.41,6.7,34,39,116,0.99245,3.18,0.46,11.5,6
7.7,0.27,0.49,3.8,37,46,139,0.99116,3.04,0.38,11.6,6
6.4,0.25,0.37,4.5,39,41,147,0.9921,3.18,0.4,11.1,7
6.4,0.23,0.35,4.6,39,43,147,0.99216,3.18,0.4,11,7
6.7,0.13,0.45,4.2,43,52,131,0.99162,3.06,0.54,11.3,6
6.7,0.24,0.37,11.3,43,64,173,0.99632,3.08,0.53,9.9,6
7.1,0.26,0.37,5.5,25,31,105,0.99082,3.06,0.33,12.6,8
5.3,0.3,0.16,4.2,29,37,100,0.9905,3.3,0.36,11.8,8
7.1,0.38,0.4,2.2,42,54,201,0.99177,3.03,0.5,11.4,5
7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,6
6.3,0.32,0.32,1.5,0.03,24,101,0.98923,3.21,0.42,13,5
7.6,0.19,0.32,18.75,47,32,193,1.00014,3.1,0.5,9.3,7
6.5,0.26,0.31,3.6,0.03,36,92,0.99026,3.22,0.62,12.6,8
5.9,0.24,0.12,1.4,35,60,247,0.99358,3.34,0.44,9.6,6
4.2,215,0.23,5.1,41,64,157,0.99688,3.42,0.44,8,3
8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,6
5.8,0.23,0.2,2,43,39,154,0.99226,3.21,0.39,10.2,6
7.5,0.33,0.36,2.6,51,26,126,0.99097,3.32,0.53,12.7,6
6.6,0.38,0.36,9.2,61,42,214,0.9976,3.31,0.56,9.4,5
6.4,0.15,0.29,1.8,44,21,115,0.99166,3.1,0.38,10.2,5
6.5,0.32,0.34,5.7,44,27,91,0.99184,3.28,0.6,12,7
7.5,0.22,0.32,2.4,45,29,100,0.99135,3.08,0.6,11.3,7
6.4,0.23,0.32,1.9,38,40,118,0.99074,3.32,0.53,11.8,7
6.1,0.22,0.31,1.4,39,40,129,0.99193,3.45,0.59,10.9,5
6.5,0.48,0.02,0.9,43,32,99,0.99226,3.14,0.47,9.8,4
6.6,0.23,0.3,4.6,0.06,29,154,0.99142,3.23,0.49,12.2,8
6.4,0.16,0.25,1.4,57,21,125,0.99091,3.23,0.44,11.1,7
6.6,0.38,0.36,9.2,61,42,214,0.9976,3.31,0.56,9.4,5
7.4,0.16,0.32,1.4,65,23,140,0.99134,3.06,0.47,11.4,6
6.4,0.15,0.29,1.8,44,21,115,0.99166,3.1,0.38,10.2,5
6.5,0.32,0.3,2.3,51,20,127,0.98964,3.13,0.52,12.8,6
6.7,0.12,0.36,2.3,39,43,125,0.99229,3.07,0.67,10.1,7
6.6,0.2,0.14,4.4,184,35,168,0.99396,2.93,0.45,9.4,6
8,0.34,0.25,6.4,35,38,103,0.99148,2.91,0.23,12.2,6
6.8,0.21,0.31,2.9,46,40,121,0.9913,3.07,0.65,10.9,7
6.8,0.23,0.31,2.8,47,40,122,0.99126,3.06,0.64,10.9,7
6.8,0.21,0.31,2.9,46,40,121,0.9913,3.07,0.65,10.9,7
6.6,0.2,0.14,4.4,184,35,168,0.99396,2.93,0.45,9.4,6
6.6,0.28,0.42,8.2,44,60,196,0.99562,3.14,0.48,9.4,5
7.8,0.25,0.37,1,43,10,80,0.99128,3.08,0.38,11.4,5
5.6,0.12,0.33,2.9,44,21,73,0.98896,3.17,0.32,12.9,8
6.6,0.28,0.41,7,46,59,194,0.99558,3.14,0.48,9.4,5
6.8,0.17,0.35,1.8,0.04,29,84,0.98961,2.91,0.57,12,7
7.3,0.25,0.28,1.5,43,19,113,0.99338,3.38,0.56,10.1,6
6.6,0.28,0.41,7,46,59,194,0.99558,3.14,0.48,9.4,5
6.6,0.28,0.42,8.2,44,60,196,0.99562,3.14,0.48,9.4,5
6.5,0.25,0.5,7.6,47,54,184,0.99572,3.17,0.45,9.2,5
6.3,0.24,0.35,2.3,39,43,109,0.99056,3.34,0.44,11.8,6
6.8,0.32,0.32,8.7,29,31,105,0.99146,3,0.34,12.3,7
7.8,0.25,0.37,1,43,10,80,0.99128,3.08,0.38,11.4,5
5.6,0.12,0.33,2.9,44,21,73,0.98896,3.17,0.32,12.9,8
6.6,0.24,0.28,6.7,32,26,91,0.99172,3.13,0.32,12.3,6
6.3,0.22,0.34,5,32,36,93,0.99012,3.27,0.36,13.5,7
6,0.32,0.3,1.9,33,41,142,0.98912,3.29,0.42,12.8,7
6.3,0.19,0.29,2,22,33,96,0.98902,3.04,0.54,12.8,7
6,0.32,0.3,1.9,33,41,142,0.98912,3.29,0.42,12.8,7
9.4,0.24,0.29,8.5,37,124,208,0.99395,2.9,0.38,11,3
6.4,0.35,0.28,12.6,39,19,124,0.99539,3.2,0.43,10.6,6
6.7,0.46,0.27,5.2,39,35,96,0.99129,3.16,0.44,12.4,7
6.3,0.3,0.29,2.1,48,33,142,0.98956,3.22,0.46,12.9,7
6,0.19,0.29,1.1,47,67,152,0.9916,3.54,0.59,11.1,7
5.9,0.24,0.28,1.3,32,36,95,0.98889,3.08,0.64,12.9,7
7.3,145,0.33,1.1,42,14,64,0.99012,3.1,0.37,11.8,7
6.6,435,0.38,9.2,58,66,243,0.99833,3.23,0.54,9.1,6
5.8,0.18,0.37,1.2,36,19,74,0.98853,3.09,0.49,12.7,7
5.8,0.18,0.37,1.1,36,31,96,0.98942,3.16,0.48,12,6
5.6,0.32,0.32,8.3,43,32,105,0.99266,3.24,0.47,11.2,6
6.6,0.16,0.35,1.8,42,26,105,0.98962,3.19,0.75,12.4,7
5.1,0.21,0.28,1.4,47,48,148,0.99168,3.5,0.49,10.4,5
7.5,0.29,0.36,15.7,0.05,29,124,0.9968,3.06,0.54,10.4,5
6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6
5.7,0.26,0.3,1.8,39,30,105,0.98995,3.48,0.52,12.5,7
7.1,0.17,0.31,1.6,37,15,103,991,3.14,0.5,12,6
6.9,0.17,0.3,2,47,13,117,0.99152,3.16,0.51,11.6,6
6.8,0.25,0.28,5,35,42,126,0.99048,3.12,0.38,12.6,7
6.6,0.17,0.28,1.8,42,62,178,0.99204,3.15,0.42,10.2,5
5.8,0.17,0.36,1.3,36,11,70,0.99202,3.43,0.68,10.4,7
6.4,0.24,0.29,1,38,18,122,0.9906,3.3,0.42,11.5,5
6.7,0.21,0.34,1.4,49,36,112,0.99091,3.02,0.5,11,6
6.7,0.23,0.33,8.1,48,45,176,0.99472,3.11,0.52,10.1,6
6.8,0.23,0.32,8.6,46,47,159,0.99452,3.08,0.52,10.5,6
6.5,0.22,0.28,3.7,59,29,151,0.99177,3.23,0.41,12.1,7
5.1,165,0.22,5.7,47,42,146,0.9934,3.18,0.55,9.9,6
6.6,425,0.25,2.35,34,23,87,0.99082,3.05,0.41,11.4,6
6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,6
6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,6
6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,6
7.2,0.27,0.28,15.2,46,6,41,0.99665,3.17,0.39,10.9,6
7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,6
6.2,0.3,0.31,1.2,48,19,125,0.98999,3.32,0.54,12.6,6
7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,6
6.5,0.26,0.32,6.65,59,34,104,0.99254,3.18,0.42,11.1,5
6.9,0.36,0.28,13.55,48,51,189,0.99782,3,0.6,9.5,7
6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,6
6.8,0.18,0.24,9.8,58,64,188,0.9952,3.13,0.51,10.6,6
6.7,0.18,0.24,10.3,57,64,185,0.99519,3.12,0.5,10.6,6
6.6,0.16,0.21,6.7,55,43,157,0.99384,3.15,0.52,10.8,6
7.2,0.27,0.28,15.2,46,6,41,0.99665,3.17,0.39,10.9,6
6.4,0.17,0.27,9.9,47,26,101,0.99596,3.34,0.5,9.9,6
7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6
6,0.22,0.28,1.1,34,47,90,0.98862,3.22,0.38,12.6,6
6.7,0.36,0.28,8.3,34,29,81,0.99151,2.96,0.39,12.5,6
6.5,0.43,0.28,11.25,32,31,87,0.9922,3.02,0.38,12.4,6
5.9,0.2,0.28,12.8,38,29,132,0.99426,3.31,0.57,11.8,7
5.3,0.32,0.23,9.65,26,26,119,0.99168,3.18,0.53,12.2,6
6.8,0.2,0.28,12.6,48,54,136,0.99556,3.19,0.37,10.7,6
6,0.22,0.33,12.2,33,25,97,0.99356,3.17,0.42,11.3,7
6.7,0.36,0.28,8.3,34,29,81,0.99151,2.96,0.39,12.5,6
6.5,0.43,0.28,11.25,32,31,87,0.9922,3.02,0.38,12.4,6
7.1,0.18,0.49,1.3,33,12,72,0.99072,3.05,0.53,11.3,7
6.4,0.17,0.27,9.9,47,26,101,0.99596,3.34,0.5,9.9,6
7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6
6,0.22,0.28,1.1,34,47,90,0.98862,3.22,0.38,12.6,6
6,0.2,0.26,1.1,33,38,67,0.98954,3.14,0.38,11.5,6
7.6,0.2,0.26,4.8,33,26,76,0.99076,2.98,0.49,12.3,7
6.2,0.3,0.21,1.1,32,31,111,0.9889,2.97,0.42,12.2,6
6,0.29,0.25,1.4,33,30,114,0.98794,3.08,0.43,13.2,6
