fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.7,0.25,0.49,2.5,47.0,31.0,169.0,0.9925200000000001,3.07,0.57,10.6,6
7.6,0.35,0.46,14.7,47.0,33.0,151.0,0.9970899999999999,3.03,0.53,10.3,5
6.9,0.3,0.36,4.5,54.0,31.0,203.0,0.99513,3.4,0.57,10.4,4
6.7,0.24,0.46,2.2,33.0,19.0,111.0,0.99045,3.1,0.62,11.9,6
6.5,0.23,0.39,1.9,36.0,41.0,98.0,0.99,3.19,0.43,11.9,7
7.6,0.23,0.34,1.6,43.0,24.0,129.0,0.99305,3.12,0.7,10.4,5
6.5,0.24,0.39,17.3,52.0,22.0,126.0,0.9988799999999999,3.11,0.47,9.2,6
6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
6.7,0.21,0.37,2.5,34.0,35.0,89.0,0.9913,3.25,0.5,11.0,7
6.5,0.23,0.39,1.9,36.0,41.0,98.0,0.99,3.19,0.43,11.9,7
5.9,0.28,0.39,1.4,31.0,47.0,147.0,0.98836,3.08,0.64,12.9,7
5.9,0.19,0.37,0.8,27.0,3.0,21.0,0.9897,3.09,0.31,10.8,5
6.2,0.25,0.42,8.0,49.0,53.0,206.0,0.9958600000000001,3.16,0.47,9.1,6
7.6,0.23,0.34,1.6,43.0,24.0,129.0,0.99305,3.12,0.7,10.4,5
5.6,0.18,0.27,1.7,0.03,31.0,103.0,0.98892,3.35,0.37,12.9,6
5.5,0.18,0.22,5.5,37.0,10.0,86.0,0.99156,3.46,0.44,12.2,5
6.5,0.24,0.39,17.3,52.0,22.0,126.0,0.9988799999999999,3.11,0.47,9.2,6
7.4,0.23,0.38,8.6,52.0,41.0,150.0,0.99534,3.06,0.46,10.3,5
7.2,0.17,0.37,6.9,59.0,47.0,128.0,0.9932200000000001,3.08,0.46,11.0,7
7.6,0.3,0.38,2.1,43.0,10.0,98.0,0.9929600000000001,3.17,0.65,11.0,5
6.1,0.21,0.38,1.5,39.0,37.0,122.0,0.98972,3.2,0.43,12.0,6
6.5,0.33,0.38,2.5,47.0,30.0,148.0,0.98964,3.17,0.43,12.7,6
6.3,0.35,0.26,17.6,61.0,59.0,198.0,0.99918,3.11,0.49,8.8,5
6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
6.6,0.25,0.35,2.9,34.0,38.0,121.0,0.99008,3.19,0.4,12.8,6
6.6,0.39,0.39,11.9,57.0,51.0,221.0,0.99851,3.26,0.51,8.9,6
5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5
6.2,0.25,0.39,1.3,51.0,42.0,135.0,0.9906,3.23,0.4,11.1,6
6.9,0.22,0.43,6.4,42.0,34.0,115.0,0.99293,3.05,0.51,10.8,6
6.2,0.19,0.29,4.3,45.0,33.0,126.0,0.9965799999999999,3.18,0.42,9.3,6
6.6,0.39,0.39,11.9,57.0,51.0,221.0,0.99851,3.26,0.51,8.9,6
5.9,0.33,0.32,8.1,38.0,9.0,34.0,0.9911,3.22,0.36,12.7,7
7.8,0.17,0.5,1.3,45.0,35.0,140.0,0.9904,3.16,0.4,12.0,6
5.5,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5
6.2,0.23,0.36,17.2,39.0,37.0,130.0,0.99946,3.23,0.43,8.8,6
6.2,0.23,0.36,17.2,39.0,37.0,130.0,0.99946,3.23,0.43,8.8,6
6.2,0.23,0.36,17.2,39.0,37.0,130.0,0.99946,3.23,0.43,8.8,6
7.2,0.32,0.4,8.7,38.0,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,6
6.2,0.23,0.36,17.2,39.0,37.0,130.0,0.99946,3.23,0.43,8.8,6
7.2,0.32,0.4,8.7,38.0,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,6
5.8,0.39,0.47,7.5,27.0,12.0,88.0,0.9907,3.38,0.45,14.0,6
6.2,0.23,0.36,17.2,39.0,37.0,130.0,0.99946,3.23,0.43,8.8,6
5.8,0.29,0.33,3.7,29.0,30.0,88.0,0.9899399999999999,3.25,0.42,12.3,6
7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,12.6,6
6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
6.1,0.17,0.42,15.1,33.0,28.0,124.0,0.99684,2.87,0.47,9.5,5
6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
7.1,0.36,0.37,4.8,19.0,39.0,114.0,0.99036,3.08,0.49,12.7,7
6.9,0.19,0.32,7.9,42.0,30.0,130.0,0.99456,3.4,0.39,10.5,6
6.5,0.34,0.46,1.0,23.0,6.0,80.0,0.98865,3.15,0.54,12.9,6
6.1,0.17,0.42,15.1,33.0,28.0,124.0,0.99684,2.87,0.47,9.5,5
6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
7.1,0.36,0.37,4.8,19.0,39.0,114.0,0.99036,3.08,0.49,12.7,7
7.8,0.3,0.36,4.6,24.0,20.0,198.0,0.9922200000000001,3.06,0.66,11.9,6
6.1,0.68,0.52,1.4,37.0,32.0,123.0,0.9902200000000001,3.24,0.45,12.0,6
5.2,0.34,0.37,6.2,31.0,42.0,133.0,0.9907600000000001,3.25,0.41,12.5,6
5.6,0.28,0.4,6.1,34.0,36.0,118.0,0.99144,3.21,0.43,12.1,7
6.2,0.19,0.38,5.1,19.0,22.0,82.0,0.98961,3.05,0.36,12.5,6
5.7,0.16,0.26,6.3,43.0,28.0,113.0,0.9936,3.06,0.58,9.9,6
7.6,0.17,0.46,0.9,36.0,63.0,147.0,0.99126,3.02,0.41,10.7,6
7.3,0.2,0.39,2.3,48.0,24.0,87.0,0.99044,2.94,0.35,12.0,6
6.7,0.33,0.36,6.6,42.0,34.0,116.0,0.9912299999999999,2.97,0.31,12.2,8
6.7,0.33,0.34,7.5,36.0,39.0,124.0,0.9912299999999999,2.99,0.32,12.4,8
6.9,0.36,0.35,8.6,38.0,37.0,125.0,0.9916,3.0,0.32,12.4,8
7.8,0.21,0.34,11.9,39.0,55.0,140.0,0.9959,3.02,0.31,10.3,6
7.3,0.2,0.39,2.3,48.0,24.0,87.0,0.99044,2.94,0.35,12.0,6
5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9931,3.3,0.4,10.5,5
7.6,0.15,0.35,4.3,51.0,23.0,98.0,0.9942200000000001,3.1,0.44,9.5,6
8.5,0.2,0.4,1.1,46.0,31.0,106.0,0.9919399999999999,3.0,0.35,10.5,4
6.5,0.24,0.38,1.0,27.0,31.0,90.0,0.98926,3.24,0.36,12.3,6
8.3,0.16,0.37,7.9,25.0,38.0,107.0,0.99306,2.93,0.37,11.9,6
5.5,0.12,0.33,1.0,38.0,23.0,131.0,0.99164,3.25,0.45,9.8,5
6.5,0.24,0.38,1.0,27.0,31.0,90.0,0.98926,3.24,0.36,12.3,6
6.2,0.1,0.41,1.0,0.04,17.0,76.0,0.98988,3.14,0.56,11.4,7
6.5,0.21,0.4,7.3,41.0,49.0,115.0,0.9926799999999999,3.21,0.43,11.0,6
8.7,0.3,0.59,1.7,46.0,10.0,70.0,0.9937299999999999,3.06,0.56,10.8,4
6.7,0.18,0.37,1.3,27.0,42.0,125.0,0.98939,3.24,0.37,12.8,7
7.0,0.17,0.36,6.4,55.0,42.0,123.0,0.99318,3.11,0.5,11.0,8
6.6,0.19,0.33,1.8,35.0,42.0,148.0,0.9919600000000001,3.15,0.36,10.2,5
5.8,0.28,0.3,1.5,26.0,31.0,114.0,0.9895200000000001,3.32,0.6,12.5,7
7.6,0.24,0.44,3.8,37.0,49.0,146.0,0.9911,3.06,0.37,11.6,6
8.3,0.16,0.37,7.9,25.0,38.0,107.0,0.99306,2.93,0.37,11.9,6
5.5,0.12,0.33,1.0,38.0,23.0,131.0,0.99164,3.25,0.45,9.8,5
5.7,0.16,0.32,1.2,36.0,7.0,89.0,0.99111,3.26,0.48,11.0,5
7.0,0.21,0.42,5.3,37.0,36.0,123.0,0.99321,3.14,0.52,10.9,6
6.4,0.22,0.38,9.1,44.0,35.0,127.0,0.99326,2.97,0.3,11.0,7
7.9,0.34,0.44,6.5,27.0,47.0,126.0,0.99124,2.96,0.37,12.5,6
6.4,0.22,0.38,9.1,44.0,35.0,127.0,0.99326,2.97,0.3,11.0,7
6.8,0.21,0.4,6.3,32.0,40.0,121.0,0.9921399999999999,3.18,0.53,12.0,7
5.2,0.31,0.36,5.1,31.0,46.0,145.0,0.9897,3.14,0.31,12.4,7
7.9,0.34,0.44,6.5,27.0,47.0,126.0,0.99124,2.96,0.37,12.5,6
5.6,0.42,0.34,2.4,22.0,34.0,97.0,0.98915,3.22,0.38,12.8,7
6.4,0.22,0.38,9.1,44.0,35.0,127.0,0.99326,2.97,0.3,11.0,7
6.8,0.28,0.34,7.5,35.0,34.0,177.0,0.99692,3.33,0.43,9.1,5
6.6,0.29,0.39,6.75,31.0,22.0,98.0,0.9913,3.15,0.8,12.9,7
6.8,0.25,0.24,1.6,45.0,39.0,164.0,0.9940200000000001,3.53,0.58,10.8,5
6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.9967799999999999,3.11,0.38,10.6,5
5.8,0.33,0.23,5.0,53.0,29.0,106.0,0.9945799999999999,3.13,0.52,9.0,5
8.2,0.3,0.44,12.4,43.0,52.0,154.0,0.9945200000000001,3.04,0.33,12.0,6
6.4,0.24,0.32,0.95,41.0,23.0,131.0,0.9903299999999999,3.25,0.35,11.8,5
7.5,0.18,0.45,4.6,41.0,67.0,158.0,0.9927,3.01,0.38,10.6,6
7.1,0.14,0.33,1.0,104.0,20.0,54.0,0.9905700000000001,3.19,0.64,11.5,6
7.2,0.13,0.46,1.3,44.0,48.0,111.0,0.9912700000000001,2.97,0.45,11.1,5
5.8,0.33,0.23,5.0,53.0,29.0,106.0,0.9945799999999999,3.13,0.52,9.0,5
6.2,0.35,0.31,2.6,36.0,37.0,92.0,0.9893799999999999,3.27,0.53,12.8,7
9.0,0.38,0.53,2.1,102.0,19.0,76.0,0.9900100000000001,2.93,0.57,12.9,5
6.6,0.24,0.38,12.75,34.0,8.0,74.0,0.9938600000000001,3.1,0.57,12.9,6
6.6,0.16,0.34,1.1,37.0,41.0,115.0,0.9899,3.01,0.68,12.0,6
8.2,0.3,0.44,12.4,43.0,52.0,154.0,0.9945200000000001,3.04,0.33,12.0,6
5.7,0.15,0.28,3.7,45.0,57.0,151.0,0.9913,3.22,0.27,11.2,6
6.6,0.33,0.4,2.65,41.0,35.0,86.0,0.98916,3.11,0.39,13.3,7
5.7,0.2,0.3,2.5,46.0,38.0,125.0,0.9927600000000001,3.34,0.5,9.9,6
6.8,0.27,0.37,8.2,55.0,52.0,192.0,0.9958600000000001,3.11,0.52,9.5,6
6.8,0.27,0.42,7.3,54.0,58.0,200.0,0.99556,3.12,0.49,9.4,6
6.2,0.2,0.26,1.1,47.0,42.0,119.0,0.9915799999999999,3.48,0.6,11.0,7
6.7,0.13,0.57,6.6,56.0,60.0,150.0,0.9954799999999999,2.96,0.43,9.4,6
6.8,0.21,0.37,7.0,38.0,27.0,107.0,0.99206,2.98,0.82,11.5,6
6.7,0.31,0.32,14.5,38.0,6.0,79.0,0.9941200000000001,3.14,0.34,12.5,5
6.2,0.2,0.29,11.8,35.0,21.0,93.0,0.99364,3.18,0.34,11.9,6
6.6,0.25,0.34,3.0,54.0,22.0,141.0,0.9933799999999999,3.26,0.47,10.4,6
5.7,0.15,0.28,3.7,45.0,57.0,151.0,0.9913,3.22,0.27,11.2,6
6.9,0.22,0.39,6.0,35.0,44.0,141.0,0.9912299999999999,3.11,0.33,12.5,6
6.4,0.23,0.35,4.6,39.0,43.0,147.0,0.99216,3.18,0.4,11.0,7
7.6,0.27,0.29,2.5,59.0,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5
6.6,0.34,0.24,3.3,34.0,29.0,99.0,0.99031,3.1,0.4,12.3,7
6.4,0.16,0.42,1.0,36.0,29.0,113.0,0.9908,3.18,0.52,11.0,6
5.8,0.3,0.42,1.1,36.0,19.0,113.0,0.9887100000000001,3.1,0.46,12.6,7
7.0,0.29,0.35,1.4,36.0,42.0,109.0,0.99119,3.31,0.62,11.6,6
6.6,0.34,0.24,3.3,34.0,29.0,99.0,0.99031,3.1,0.4,12.3,7
6.7,0.21,0.36,8.55,0.02,20.0,86.0,0.99146,3.19,0.22,13.4,7
7.6,0.27,0.29,2.5,59.0,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5
6.8,0.22,0.41,6.7,34.0,39.0,116.0,0.99245,3.18,0.46,11.5,6
7.7,0.27,0.49,3.8,37.0,46.0,139.0,0.99116,3.04,0.38,11.6,6
6.4,0.25,0.37,4.5,39.0,41.0,147.0,0.9921,3.18,0.4,11.1,7
6.4,0.23,0.35,4.6,39.0,43.0,147.0,0.99216,3.18,0.4,11.0,7
6.7,0.13,0.45,4.2,43.0,52.0,131.0,0.9916200000000001,3.06,0.54,11.3,6
6.7,0.24,0.37,11.3,43.0,64.0,173.0,0.9963200000000001,3.08,0.53,9.9,6
7.1,0.26,0.37,5.5,25.0,31.0,105.0,0.99082,3.06,0.33,12.6,8
5.3,0.3,0.16,4.2,29.0,37.0,100.0,0.9905,3.3,0.36,11.8,8
7.1,0.38,0.4,2.2,42.0,54.0,201.0,0.99177,3.03,0.5,11.4,5
7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,6
7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,6
6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.9892299999999999,3.21,0.42,13.0,5
7.6,0.19,0.32,18.75,47.0,32.0,193.0,1.00014,3.1,0.5,9.3,7
6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,12.6,8
5.9,0.24,0.12,1.4,35.0,60.0,247.0,0.9935799999999999,3.34,0.44,9.6,6
8.1,0.24,0.32,10.5,0.03,34.0,105.0,0.9940700000000001,3.11,0.42,11.8,6
5.8,0.23,0.2,2.0,43.0,39.0,154.0,0.99226,3.21,0.39,10.2,6
7.5,0.33,0.36,2.6,51.0,26.0,126.0,0.99097,3.32,0.53,12.7,6
6.6,0.38,0.36,9.2,61.0,42.0,214.0,0.9976,3.31,0.56,9.4,5
6.4,0.15,0.29,1.8,44.0,21.0,115.0,0.99166,3.1,0.38,10.2,5
6.5,0.32,0.34,5.7,44.0,27.0,91.0,0.9918399999999999,3.28,0.6,12.0,7
7.5,0.22,0.32,2.4,45.0,29.0,100.0,0.99135,3.08,0.6,11.3,7
6.4,0.23,0.32,1.9,38.0,40.0,118.0,0.99074,3.32,0.53,11.8,7
6.1,0.22,0.31,1.4,39.0,40.0,129.0,0.99193,3.45,0.59,10.9,5
6.5,0.48,0.02,0.9,43.0,32.0,99.0,0.99226,3.14,0.47,9.8,4
6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.9914200000000001,3.23,0.49,12.2,8
6.4,0.16,0.25,1.4,57.0,21.0,125.0,0.9909100000000001,3.23,0.44,11.1,7
6.6,0.38,0.36,9.2,61.0,42.0,214.0,0.9976,3.31,0.56,9.4,5
7.4,0.16,0.32,1.4,65.0,23.0,140.0,0.99134,3.06,0.47,11.4,6
6.4,0.15,0.29,1.8,44.0,21.0,115.0,0.99166,3.1,0.38,10.2,5
6.5,0.32,0.3,2.3,51.0,20.0,127.0,0.98964,3.13,0.52,12.8,6
6.7,0.12,0.36,2.3,39.0,43.0,125.0,0.99229,3.07,0.67,10.1,7
8.0,0.34,0.25,6.4,35.0,38.0,103.0,0.9914799999999999,2.91,0.23,12.2,6
6.8,0.21,0.31,2.9,46.0,40.0,121.0,0.9913,3.07,0.65,10.9,7
6.8,0.23,0.31,2.8,47.0,40.0,122.0,0.99126,3.06,0.64,10.9,7
6.8,0.21,0.31,2.9,46.0,40.0,121.0,0.9913,3.07,0.65,10.9,7
6.6,0.28,0.42,8.2,44.0,60.0,196.0,0.9956200000000001,3.14,0.48,9.4,5
7.8,0.25,0.37,1.0,43.0,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,5
5.6,0.12,0.33,2.9,44.0,21.0,73.0,0.9889600000000001,3.17,0.32,12.9,8
6.6,0.28,0.41,7.0,46.0,59.0,194.0,0.9955799999999999,3.14,0.48,9.4,5
6.8,0.17,0.35,1.8,0.04,29.0,84.0,0.98961,2.91,0.57,12.0,7
7.3,0.25,0.28,1.5,43.0,19.0,113.0,0.9933799999999999,3.38,0.56,10.1,6
6.6,0.28,0.41,7.0,46.0,59.0,194.0,0.9955799999999999,3.14,0.48,9.4,5
6.6,0.28,0.42,8.2,44.0,60.0,196.0,0.9956200000000001,3.14,0.48,9.4,5
6.5,0.25,0.5,7.6,47.0,54.0,184.0,0.99572,3.17,0.45,9.2,5
6.3,0.24,0.35,2.3,39.0,43.0,109.0,0.99056,3.34,0.44,11.8,6
6.8,0.32,0.32,8.7,29.0,31.0,105.0,0.99146,3.0,0.34,12.3,7
7.8,0.25,0.37,1.0,43.0,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,5
5.6,0.12,0.33,2.9,44.0,21.0,73.0,0.9889600000000001,3.17,0.32,12.9,8
6.6,0.24,0.28,6.7,32.0,26.0,91.0,0.99172,3.13,0.32,12.3,6
6.3,0.22,0.34,5.0,32.0,36.0,93.0,0.9901200000000001,3.27,0.36,13.5,7
6.0,0.32,0.3,1.9,33.0,41.0,142.0,0.9891200000000001,3.29,0.42,12.8,7
6.3,0.19,0.29,2.0,22.0,33.0,96.0,0.9890200000000001,3.04,0.54,12.8,7
6.0,0.32,0.3,1.9,33.0,41.0,142.0,0.9891200000000001,3.29,0.42,12.8,7
6.4,0.35,0.28,12.6,39.0,19.0,124.0,0.99539,3.2,0.43,10.6,6
6.7,0.46,0.27,5.2,39.0,35.0,96.0,0.99129,3.16,0.44,12.4,7
6.3,0.3,0.29,2.1,48.0,33.0,142.0,0.98956,3.22,0.46,12.9,7
6.0,0.19,0.29,1.1,47.0,67.0,152.0,0.9916,3.54,0.59,11.1,7
5.9,0.24,0.28,1.3,32.0,36.0,95.0,0.9888899999999999,3.08,0.64,12.9,7
7.3,145.0,0.33,1.1,42.0,14.0,64.0,0.9901200000000001,3.1,0.37,11.8,7
5.8,0.18,0.37,1.2,36.0,19.0,74.0,0.9885299999999999,3.09,0.49,12.7,7
5.8,0.18,0.37,1.1,36.0,31.0,96.0,0.9894200000000001,3.16,0.48,12.0,6
5.6,0.32,0.32,8.3,43.0,32.0,105.0,0.99266,3.24,0.47,11.2,6
6.6,0.16,0.35,1.8,42.0,26.0,105.0,0.98962,3.19,0.75,12.4,7
5.1,0.21,0.28,1.4,47.0,48.0,148.0,0.9916799999999999,3.5,0.49,10.4,5
7.5,0.29,0.36,15.7,0.05,29.0,124.0,0.9968,3.06,0.54,10.4,5
6.0,0.26,0.33,4.35,0.04,15.0,80.0,0.98934,3.29,0.5,12.7,6
5.7,0.26,0.3,1.8,39.0,30.0,105.0,0.98995,3.48,0.52,12.5,7
6.9,0.17,0.3,2.0,47.0,13.0,117.0,0.9915200000000001,3.16,0.51,11.6,6
6.8,0.25,0.28,5.0,35.0,42.0,126.0,0.9904799999999999,3.12,0.38,12.6,7
6.6,0.17,0.28,1.8,42.0,62.0,178.0,0.9920399999999999,3.15,0.42,10.2,5
5.8,0.17,0.36,1.3,36.0,11.0,70.0,0.9920200000000001,3.43,0.68,10.4,7
6.4,0.24,0.29,1.0,38.0,18.0,122.0,0.9906,3.3,0.42,11.5,5
6.7,0.21,0.34,1.4,49.0,36.0,112.0,0.9909100000000001,3.02,0.5,11.0,6
6.7,0.23,0.33,8.1,48.0,45.0,176.0,0.99472,3.11,0.52,10.1,6
6.8,0.23,0.32,8.6,46.0,47.0,159.0,0.9945200000000001,3.08,0.52,10.5,6
6.5,0.22,0.28,3.7,59.0,29.0,151.0,0.99177,3.23,0.41,12.1,7
5.1,165.0,0.22,5.7,47.0,42.0,146.0,0.9934,3.18,0.55,9.9,6
6.9,0.38,0.29,13.65,48.0,52.0,189.0,0.99784,3.0,0.6,9.5,6
6.9,0.38,0.29,13.65,48.0,52.0,189.0,0.99784,3.0,0.6,9.5,6
6.9,0.38,0.29,13.65,48.0,52.0,189.0,0.99784,3.0,0.6,9.5,6
7.2,0.27,0.28,15.2,46.0,6.0,41.0,0.99665,3.17,0.39,10.9,6
7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.9942200000000001,3.08,0.47,9.5,6
6.2,0.3,0.31,1.2,48.0,19.0,125.0,0.9899899999999999,3.32,0.54,12.6,6
7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.9942200000000001,3.08,0.47,9.5,6
6.5,0.26,0.32,6.65,59.0,34.0,104.0,0.99254,3.18,0.42,11.1,5
6.9,0.36,0.28,13.55,48.0,51.0,189.0,0.99782,3.0,0.6,9.5,7
6.9,0.38,0.29,13.65,48.0,52.0,189.0,0.99784,3.0,0.6,9.5,6
6.8,0.18,0.24,9.8,58.0,64.0,188.0,0.9952,3.13,0.51,10.6,6
6.7,0.18,0.24,10.3,57.0,64.0,185.0,0.99519,3.12,0.5,10.6,6
6.6,0.16,0.21,6.7,55.0,43.0,157.0,0.99384,3.15,0.52,10.8,6
7.2,0.27,0.28,15.2,46.0,6.0,41.0,0.99665,3.17,0.39,10.9,6
6.4,0.17,0.27,9.9,47.0,26.0,101.0,0.9959600000000001,3.34,0.5,9.9,6
7.2,0.22,0.28,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,6
6.0,0.22,0.28,1.1,34.0,47.0,90.0,0.98862,3.22,0.38,12.6,6
6.7,0.36,0.28,8.3,34.0,29.0,81.0,0.99151,2.96,0.39,12.5,6
6.5,0.43,0.28,11.25,32.0,31.0,87.0,0.9922,3.02,0.38,12.4,6
5.9,0.2,0.28,12.8,38.0,29.0,132.0,0.99426,3.31,0.57,11.8,7
5.3,0.32,0.23,9.65,26.0,26.0,119.0,0.9916799999999999,3.18,0.53,12.2,6
6.8,0.2,0.28,12.6,48.0,54.0,136.0,0.99556,3.19,0.37,10.7,6
6.0,0.22,0.33,12.2,33.0,25.0,97.0,0.99356,3.17,0.42,11.3,7
6.7,0.36,0.28,8.3,34.0,29.0,81.0,0.99151,2.96,0.39,12.5,6
6.5,0.43,0.28,11.25,32.0,31.0,87.0,0.9922,3.02,0.38,12.4,6
7.1,0.18,0.49,1.3,33.0,12.0,72.0,0.99072,3.05,0.53,11.3,7
6.4,0.17,0.27,9.9,47.0,26.0,101.0,0.9959600000000001,3.34,0.5,9.9,6
7.2,0.22,0.28,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,6
6.0,0.22,0.28,1.1,34.0,47.0,90.0,0.98862,3.22,0.38,12.6,6
6.0,0.2,0.26,1.1,33.0,38.0,67.0,0.98954,3.14,0.38,11.5,6
7.6,0.2,0.26,4.8,33.0,26.0,76.0,0.9907600000000001,2.98,0.49,12.3,7
6.2,0.3,0.21,1.1,32.0,31.0,111.0,0.9889,2.97,0.42,12.2,6
6.0,0.29,0.25,1.4,33.0,30.0,114.0,0.9879399999999999,3.08,0.43,13.2,6
6.6,0.18,0.28,1.7,41.0,53.0,161.0,0.9920700000000001,3.13,0.45,10.2,6
7.0,0.22,0.28,10.6,39.0,32.0,117.0,0.99355,3.05,0.55,11.5,7
6.0,0.29,0.25,1.4,33.0,30.0,114.0,0.9879399999999999,3.08,0.43,13.2,6
6.2,0.3,0.21,1.1,32.0,31.0,111.0,0.9889,2.97,0.42,12.2,6
5.6,0.15,0.26,5.55,51.0,51.0,139.0,0.99336,3.47,0.5,11.0,6
6.9,0.28,0.24,2.1,34.0,49.0,121.0,0.98882,2.98,0.43,13.2,7
5.9,0.19,0.21,1.7,45.0,57.0,135.0,0.99341,3.32,0.44,9.5,5
6.6,0.18,0.28,1.7,41.0,53.0,161.0,0.9920700000000001,3.13,0.45,10.2,6
7.0,0.4,0.25,1.8,0.05,51.0,189.0,0.99174,3.0,0.55,11.4,6
6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.9904200000000001,3.16,0.42,12.5,8
6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,7
6.9,0.19,0.35,6.9,45.0,51.0,125.0,0.9933,3.1,0.44,10.7,7
6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,7
6.4,0.22,0.32,4.9,46.0,50.0,156.0,0.99316,3.38,0.55,11.2,6
6.8,0.23,0.3,6.95,44.0,42.0,179.0,0.9946,3.25,0.56,10.6,6
6.4,0.32,0.31,1.9,37.0,34.0,126.0,0.99,3.06,0.45,11.8,6
6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.9904200000000001,3.16,0.42,12.5,8
8.8,0.39,0.35,1.8,96.0,22.0,80.0,0.99016,2.95,0.54,12.6,6
6.6,0.24,0.3,11.3,26.0,11.0,77.0,0.9938100000000001,3.13,0.55,12.8,7
6.9,0.29,0.3,8.2,26.0,35.0,112.0,0.99144,3.0,0.37,12.3,6
6.9,0.28,0.3,8.3,26.0,37.0,113.0,0.99139,2.99,0.38,12.3,8
6.7,0.38,0.26,9.55,36.0,35.0,91.0,0.9919,2.98,0.37,12.4,6
8.0,0.28,0.3,8.4,0.03,35.0,115.0,0.99192,2.93,0.42,12.3,6
6.5,0.25,0.45,7.8,48.0,52.0,188.0,0.9957600000000001,3.2,0.53,9.1,5
6.6,0.26,0.46,7.8,47.0,48.0,186.0,0.9958,3.2,0.54,9.1,5
7.4,0.29,0.28,10.2,32.0,43.0,138.0,0.9951,3.1,0.47,10.6,6
6.3,0.19,0.29,5.5,42.0,44.0,189.0,0.9930399999999999,3.19,0.47,10.3,6
6.1,0.33,0.32,7.8,52.0,52.0,183.0,0.9965700000000001,3.39,0.65,9.5,5
5.6,0.32,0.33,7.4,37.0,25.0,95.0,0.9926799999999999,3.25,0.49,11.1,6
7.7,0.46,0.18,3.3,54.0,18.0,143.0,0.99392,3.12,0.51,10.8,6
8.8,0.19,0.3,5.0,28.0,34.0,120.0,0.9924200000000001,2.94,0.47,11.2,5
7.7,0.46,0.18,3.3,54.0,18.0,143.0,0.99392,3.12,0.51,10.8,6
8.8,0.27,0.25,5.0,24.0,52.0,99.0,0.9925,2.87,0.49,11.4,5
5.8,0.18,0.28,1.3,34.0,9.0,94.0,0.99092,3.21,0.52,11.2,6
5.8,0.15,0.32,1.2,37.0,14.0,119.0,0.9913700000000001,3.19,0.5,10.2,6
5.6,0.32,0.33,7.4,37.0,25.0,95.0,0.9926799999999999,3.25,0.49,11.1,6
6.1,0.33,0.32,7.8,52.0,52.0,183.0,0.9965700000000001,3.39,0.65,9.5,5
7.1,0.32,0.3,9.9,41.0,63.0,192.0,0.9964200000000001,3.12,0.49,10.2,6
6.2,0.23,0.35,0.7,51.0,24.0,111.0,0.9916,3.37,0.43,11.0,3
8.9,0.3,0.35,4.6,32.0,32.0,148.0,0.9945799999999999,3.15,0.45,11.5,7
